5.802359181064038474e+00,2.165597275778685660e-02,1.669231673301505361e-02,-1.708220041435487557e-01,2.066837280503849503e-02,8.415428045167769322e-02,-6.328541393620454314e-02,6.754529858053080760e-02,-7.917172046718778944e-02,-8.848802729436872072e-02,2.659146348765772591e-02,9.935975803315623411e-02,2.948028277824364940e-01
5.802285807511059268e+00,2.479187725501815973e-02,1.785462037414685399e-02,-1.757075777814926520e-01,1.808433222592910339e-02,9.056509632624248907e-02,-6.263406600675092140e-02,7.083994899770029718e-02,-8.226758377425517910e-02,-8.786090229251219963e-02,2.735249075026337934e-02,1.012093017578999388e-01,3.010911310372837435e-01
5.802230456826454663e+00,2.772837240654526039e-02,1.890695806085075995e-02,-1.802056961580613959e-01,1.556575310036592205e-02,9.639601696981910106e-02,-6.189877102014205296e-02,7.383140139194029061e-02,-8.512186816503708453e-02,-8.736490791150361424e-02,2.798553951245789928e-02,1.026242863901238311e-01,3.066385692836354204e-01
5.802188860593211928e+00,3.048135829549327921e-02,1.987088811653931267e-02,-1.843614615612516605e-01,1.314140258646963495e-02,1.016985614296017637e-01,-6.110070644662832923e-02,7.655131730062258999e-02,-8.775146901960294288e-02,-8.699321701776095705e-02,2.851031854489815068e-02,1.036860925447574272e-01,3.115417267184696359e-01
5.802157732343142804e+00,3.306569063958016835e-02,2.076235126795815747e-02,-1.882115437975761529e-01,1.082877850585560811e-02,1.065218515405833427e-01,-6.025788241646225923e-02,7.902795155801276006e-02,-9.017165313490017875e-02,-8.673684587196026086e-02,2.894492352649090383e-02,1.044612784696359875e-01,3.158815920878457750e-01
5.802134543502615038e+00,3.549508647533437117e-02,2.159325760447706674e-02,-1.917862728511328385e-01,8.637446048473400653e-03,1.109117965035674308e-01,-5.938559997350129765e-02,8.128631065129875155e-02,-9.239652533494671638e-02,-8.658601046067083973e-02,2.930546606348910510e-02,1.050043372119889712e-01,3.197268665407145272e-01
5.802117351756163721e+00,3.778212119859985368e-02,2.237263534233894721e-02,-1.951111494005501878e-01,6.571446824881279486e-03,1.149107588955440434e-01,-5.849679242590725275e-02,8.334843499199336148e-02,-9.443928155398229052e-02,-8.653088726305556422e-02,2.960595802508478314e-02,1.053599356417132815e-01,3.231363574880606326e-01
5.802104668724656023e+00,3.993827397161549275e-02,2.310744914335639139e-02,-1.982079442685550363e-01,4.631027705286467483e-03,1.185574957593690248e-01,-5.760230704927023909e-02,8.523372240189691640e-02,-9.631234566350105331e-02,-8.656203098670872675e-02,2.985836047678677024e-02,1.055647260175574531e-01,3.261607662346772130e-01
5.802095357509176488e+00,4.197399714478296240e-02,2.380317748599894423e-02,-2.010955055035906491e-01,2.813876064069932396e-03,1.218872553811510689e-01,-5.671115236550205996e-02,8.695925039946987567e-02,-9.802744399491800098e-02,-8.667059168517986245e-02,3.007272920997800317e-02,1.056488106794342963e-01,3.288440590351163761e-01
5.802088553135592797e+00,4.389879580425831707e-02,2.446421805808844316e-02,-2.037903561139486064e-01,1.115999101509746252e-03,1.249319593049840610e-01,-5.583072153470972077e-02,8.854007676763520074e-02,-9.959564758074902768e-02,-8.684841343380941825e-02,3.025740934414699809e-02,1.056369274914683021e-01,3.312245425520343733e-01
5.802083600678213493e+00,4.572130954943066927e-02,2.509417210451694510e-02,-2.063071409228498521e-01,-4.676525525524504508e-04,1.277204273674690249e-01,-5.496699598466259912e-02,8.998950976162387039e-02,-1.010273987469123141e-01,-8.708806304455540825e-02,3.041924761866007451e-02,1.055494111749489539e-01,3.333357234988224560e-01
5.802080007097790926e+00,4.744939209655869850e-02,2.569604435425255906e-02,-2.086589639784487693e-01,-1.942744608409319824e-03,1.302786202327353426e-01,-5.412473084197430562e-02,9.131934567426858163e-02,-1.023325311177437219e-01,-8.738281798715363813e-02,3.056380281389855375e-02,1.054029748335126304e-01,3.352070067307059142e-01
5.802077403754520191e+00,4.909018636609819436e-02,2.627238439877434620e-02,-2.108576460519275553e-01,-3.315250270278375256e-03,1.326298840189497896e-01,-5.330762288960608219e-02,9.254007476735333360e-02,-1.035202877904131125e-01,-8.772663133484522036e-02,3.069554298283021232e-02,1.052113470181185451e-01,3.368642697395585750e-01
5.802075517249424053e+00,5.065019393579985735e-02,2.682538757602082394e-02,-2.129139233920298857e-01,-4.591235497933028945e-03,1.347951878534728587e-01,-5.251846164831007469e-02,9.366105815715881910e-02,-1.045993399916701760e-01,-8.811408472179944884e-02,3.081802369107981485e-02,1.049857924637458279e-01,3.383303407729736367e-01
5.802074146772670638e+00,5.213533846734703242e-02,2.735696785026318217e-02,-2.148376029924615460e-01,-5.776711666611355871e-03,1.367933491126154255e-01,-5.175926430248384280e-02,9.469067887123804039e-02,-1.055778071598485052e-01,-8.854033609814092320e-02,3.093404501379416055e-02,1.047355388897094897e-01,3.396254005401436182e-01
5.802073146539425963e+00,5.355102313782111184e-02,2.786881127743585582e-02,-2.166376854285566311e-01,-6.877536478097336092e-03,1.386412435836545665e-01,-5.103139536264988257e-02,9.563647040408553013e-02,-1.064632786494184996e-01,-8.900106643838381903e-02,3.104578721926290127e-02,1.044681277163530819e-01,3.407673224401803758e-01
5.802072412203922447e+00,5.490218234574559264e-02,2.836241593964516916e-02,-2.183224633207366261e-01,-7.899349380431977541e-03,1.403539993615586234e-01,-5.033567209920443430e-02,9.650522593931350201e-02,-1.072628368732700399e-01,-8.949242789102646034e-02,3.115492632689174576e-02,1.041897029681375098e-01,3.417719626911405184e-01
5.802071870383003649e+00,5.619332808606380958e-02,2.883912237071364557e-02,-2.198996013303630981e-01,-8.847531616213315242e-03,1.419451742850956766e-01,-4.967245687241909902e-02,9.730309111712492909e-02,-1.079830815258421839e-01,-9.001099479126173364e-02,3.126273137849292644e-02,1.039052498037798256e-01,3.426534091714783514e-01
5.802071470607857329e+00,5.742859144316127262e-02,2.930013722130365289e-02,-2.213762020416527032e-01,-9.727183782897755662e-03,1.434269173301073175e-01,-4.904173752247544676e-02,9.803564288889661527e-02,-1.086301544770106875e-01,-9.055371827698417697e-02,3.137014552777844106e-02,1.036187918752934228e-01,3.434241959010636003e-01
5.802071179169224102e+00,5.861175966352259736e-02,2.974655204544906020e-02,-2.227588609583909252e-01,-1.054311576937420891e-02,1.448101147421514412e-01,-4.844319697953167886e-02,9.870795666022834369e-02,-1.092097649379318164e-01,-9.111788481488433677e-02,3.147785308335917381e-02,1.033335549413550436e-01,3.440954886823575087e-01
5.802070974436313477e+00,5.974630925721378244e-02,3.017935850244098453e-02,-2.240537130245383035e-01,-1.129984535646548320e-02,1.461045218915972554e-01,-4.787627321823748755e-02,9.932466360339368971e-02,-1.097272145435302243e-01,-9.170107867225202325e-02,3.158633453510871492e-02,1.030521027463622979e-01,3.446772463564305999e-01
5.802070843319908633e+00,6.083543555111527862e-02,3.059946087020127409e-02,-2.252664724774701421e-01,-1.200160279473061822e-02,1.473188819279563910e-01,-4.734021062362641502e-02,9.988999973082812733e-02,-1.101874220530931203e-01,-9.230114820543156018e-02,3.169591141716730787e-02,1.027764500471196607e-01,3.451783613090021463e-01
5.802070778621181368e+00,6.188207908363177467e-02,3.100768649736714705e-02,-2.264024674005186699e-01,-1.265233941438726091e-02,1.484610323344412730e-01,-4.683410376407384085e-02,1.004078480670056728e-01,-1.105949474297202584e-01,-9.291617574112219502e-02,3.180678265405435801e-02,1.025081567639176544e-01,3.456067822229600961e-01
5.802070777063640605e+00,6.288894919479259826e-02,3.140479463943773863e-02,-2.274666700142137232e-01,-1.325573885984384498e-02,1.495380004638056926e-01,-4.635693448830757041e-02,1.008817750366330784e-01,-1.109540151153658449e-01,-9.354445077765198568e-02,3.191905382428915361e-02,1.022484065048787499e-01,3.459696215695394206e-01
5.802070837849695017e+00,6.385854512985403297e-02,3.179148400100492711e-02,-2.284637235020370860e-01,-1.381522993245898508e-02,1.505560890895374093e-01,-4.590760318195798856e-02,1.013150620002470081e-01,-1.112685363680629147e-01,-9.418444621379722104e-02,3.203276057302738983e-02,1.019980721251981665e-01,3.462732499273610265e-01
5.802070961618005285e+00,6.479317494025690904e-02,3.216839922201179813e-02,-2.293979659842440288e-01,-1.433400031051098797e-02,1.515209529439400515e-01,-4.548495493814876112e-02,1.017107327107421855e-01,-1.115421305705851379e-01,-9.483479731183989958e-02,3.214788721915439601e-02,1.017577705076404965e-01,3.465233788928798186e-01
5.802071149705136932e+00,6.569497243390870489e-02,3.253613648815671666e-02,-2.302734521162119186e-01,-1.481501062410148922e-02,1.524376671442626285e-01,-4.508780131842106409e-02,1.020715773324723102e-01,-1.117781454552215920e-01,-9.549428311210135523e-02,3.226438143638911404e-02,1.015279083648497199e-01,3.467251340799009651e-01
5.802071403636524849e+00,6.656591239763433310e-02,3.289524840526617672e-02,-2.310939726841182429e-01,-1.526100851572332814e-02,1.533107883348957257e-01,-4.471493830631775163e-02,1.024001735547770547e-01,-1.119796762180078481e-01,-9.616181003333036659e-02,3.238216574298974360e-02,1.013087205499439425e-01,3.468831194866940359e-01
5.802071724788679496e+00,6.740782428837982510e-02,3.324624824887856267e-02,-2.318630724919774067e-01,-1.567454242952351015e-02,1.541444093010587713e-01,-4.436516098709933353e-02,1.026989052407793479e-01,-1.121495835184190826e-01,-9.683639741386382283e-02,3.250114640983264858e-02,1.011003021054559248e-01,3.470014743271217506e-01
5.802072114177837747e+00,6.822240456629526106e-02,3.358961367954187149e-02,-2.325840667739047518e-01,-1.605797495474499056e-02,1.549422077394251029e-01,-4.403727542376015269e-02,1.029699789770895657e-01,-1.122905103780199865e-01,-9.751716477033675612e-02,3.262122029036819415e-02,1.009026350707956515e-01,3.470839232697186527e-01
5.802072572340667200e+00,6.901122782201293826e-02,3.392578999887450875e-02,-2.332600563192986365e-01,-1.641349560931600060e-02,1.557074898050112566e-01,-4.373010814189261936e-02,1.032154388280422108e-01,-1.124048980047093887e-01,-9.820332057256915548e-02,3.274227998628401193e-02,1.007156108961695107e-01,3.471338209001413322e-01
5.802073099280770307e+00,6.977575683206178880e-02,3.425519300957896585e-02,-2.338939414630185898e-01,-1.674313299381284537e-02,1.564432289920599517e-01,-4.344251358393103057e-02,1.034371795470391958e-01,-1.124950005787539592e-01,-9.889415235428557216e-02,3.286421768756934980e-02,1.005390491691883353e-01,3.471541911134732872e-01
5.802073694461082454e+00,7.051735166019686141e-02,3.457821153322732100e-02,-2.344884350650311977e-01,-1.704876627825693131e-02,1.571521008498620586e-01,-4.317337984667198730e-02,1.036369584555810464e-01,-1.125628990434563853e-01,-9.958901799905781060e-02,3.298692796308737990e-02,1.003727132435393854e-01,3.471477620500563743e-01
5.802074356827191970e+00,7.123727790823913830e-02,3.489520963202560888e-02,-2.350460745824909381e-01,-1.733213600751062206e-02,1.578365139825255725e-01,-4.292163297440545339e-02,1.038164061660374893e-01,-1.126105139476300809e-01,-1.002873380590570546e-01,3.311030972588114435e-02,1.002163232625037370e-01,3.471169971091025985e-01
5.802075084850438103e+00,7.193671420760019974e-02,3.520652857443409833e-02,-2.355692333203791566e-01,-1.759485422769590385e-02,1.584986377344809183e-01,-4.268624004313575915e-02,1.039770362958095801e-01,-1.126396173895538450e-01,-1.009885889807681375e-01,3.323426755461499765e-02,1.000695669900767831e-01,3.470641225061236179e-01
5.802075876582588165e+00,7.261675903179580505e-02,3.551248857915577373e-02,-2.360601309335624010e-01,-1.783841394776879488e-02,1.591404269207876143e-01,-4.246621123884065929e-02,1.041202542971651213e-01,-1.126518441131616755e-01,-1.016922971267566200e-01,3.335871251733434073e-02,9.993210879600429586e-02,3.469911517814266433e-01
5.802076729716165282e+00,7.327843690075284966e-02,3.581339036739687037e-02,-2.365208432426188223e-01,-1.806419795840697937e-02,1.597636439227911875e-01,-4.226060110411396925e-02,1.042473655077735817e-01,-1.126487018072279273e-01,-1.023980334959505994e-01,3.348356261485999769e-02,9.980359708576230782e-02,3.468999076161134454e-01
5.802077641646212314e+00,7.392270403940691403e-02,3.610951654930380506e-02,-2.369533114174003918e-01,-1.827348703565184404e-02,1.603698784350596207e-01,-4.206850910248330355e-02,1.043595825110797543e-01,-1.126315806575048928e-01,-1.031054090568025439e-01,3.360874293754596842e-02,9.968367042041002823e-02,3.467920412679932340e-01
5.802078609530611608e+00,7.455045354582894024e-02,3.640113286699413198e-02,-2.373593505755618172e-01,-1.846746755999963477e-02,1.609605651184863040e-01,-4.188907962781907718e-02,1.044580318825214932e-01,-1.126017622003810947e-01,-1.038140706182421463e-01,3.373418560991414683e-02,9.957196253273180309e-02,3.466690499015860349e-01
